docid,lat,lng
62730,33.875787,-118.02975
62731,33.876216,-118.029635
62732,33.875799,-118.029464
62733,33.87626,-118.029858
62734,33.87581,-118.029501
62735,33.875778,-118.029605
62736,33.875791,-118.029782
62737,33.875795,-118.029919
62738,33.875817,-118.029958
62739,42.689608,-73.8207
62740,42.68961,-73.820688
62741,42.689622,-73.820698
62742,38.267524,-76.497915
62743,40.037357,-82.911091
62744,40.037355,-82.911021
62745,31.991303,-81.130825
62746,42.594285,-83.162792
62747,40.441658,-75.9505
62748,40.441654,-75.950554
62749,39.00227,-84.655751
62750,40.279692,-75.261095
62751,32.987607,-117.27118
62752,39.963992,-76.729376
62753,39.963998,-76.729396
62754,29.943134,-90.029454
62755,40.279692,-75.261009
62756,40.75211,-111.833052
62757,40.6110148,-74.2672784
62758,29.7929754864919,-95.7361069133314
62759,30.5194087415096,-97.6873067471608
62760,29.8432170872134,-95.4974931048627
62761,29.7055533317776,-95.3027325337047
62762,29.7466580340497,-95.6464726655109
62763,29.6749915620243,-95.26958120487
62764,30.146446674241,-95.4462201336854
62765,29.2008150983011,-96.2780531625625
62766,29.5303086156317,-98.5593075048763
62767,29.8476589375066,-95.6452199471905
62768,29.69035,-95.53734
62769,27.8434499168947,-97.5809089626192
62770,30.045029698301,-94.8876407336899
62771,29.8913545750098,-95.3095876336966
62772,29.7493744491965,-94.9410071337028
62773,29.5323188847408,-95.1263509625482
62774,29.774403625053,-95.2301126760297
62775,29.7462977657387,-94.9725255337029
62776,29.501977563826,-95.1169969760415
62777,30.2916106309022,-95.4670176048429
62778,29.3819512654491,-95.1107760337187
62779,28.8495168592517,-97.0183018049054
62780,29.3335711817199,-96.0950318337208
62781,29.9084135750615,-96.8791239048598
62782,29.8499926132528,-95.6464864625344
62783,29.4880168482952,-98.5764370048781
62784,29.8514903069516,-95.5162586336983
62785,29.734469788548,-95.4104918048674
62786,29.3106305625273,-96.0896518337218
62787,28.9831568162105,-95.9727865048998
62788,28.8165747773789,-96.9668203049068
62789,29.5528887742554,-98.3052406337113
62790,29.7862248320479,-95.7313409048652
62791,29.7696371138878,-96.1566954471939
62792,29.5832172960557,-95.580534604874
62793,29.7041747702042,-95.5090733337048
62794,29.6826542222343,-95.4229408048697
62795,29.3655739769337,-98.4394685048834
62796,29.8598052022967,-95.3503204336979
62797,29.888576984317,-95.4206243336967
62798,27.8909037844432,-97.1538913049452
62799,29.8513762814344,-95.3328722605434
62800,29.6979125339083,-95.790245776033
62801,29.823177483000325,-95.4749455913715
62802,30.6055263827881,-97.8607940625009
62803,29.4671035024265,-98.359019427895
62804,29.2836304798598,-98.3943261625589
62805,29.6031217093146,-95.7431415246523
62806,29.5044527751785,-95.0930775913854
62807,29.7783018600103,-95.4077889913735
62808,30.283088297308,-95.5699831453193
62809,30.2830539934785,-95.5699546146313
62810,29.4909441620304,-98.709149024435
62811,29.7944321963232,-95.3727595625368
62812,30.5963636906533,-96.3008864048294
62813,29.5599178356226,-98.254917592707
62814,30.4326384308349,-97.6529755760007
62815,30.5184776447891,-97.8353895336688
62816,27.7136,-82.3756
62817,43.454064,-76.53847
62818,43.454065,-76.538483
62819,33.768301,-118.18874
62820,34.018295,-118.47001
62821,33.252471,-116.961646
62822,33.252545,-116.961613
62823,33.252609,-116.961624
62824,33.923973,-85.611946
62825,33.660786,-117.772398
62826,37.216236,-93.279788
62827,37.21621,-93.279852
62828,39.644385,-106.386459
62829,39.644278,-106.38669
62830,39.644294,-106.386604
62831,39.64441,-106.386679
62832,29.445192,-98.62119
62833,33.79547,-117.882592
62834,33.795549,-117.882565
62835,33.795415,-117.882618
62836,33.79537,-117.882645
62837,33.795453,-117.8826
62838,42.287388,-83.810691
62839,42.287384,-83.81063
62840,42.42112,-71.175486
62841,40.488294,-111.983426
62842,40.488164,-111.984145
62843,40.488449,-111.983565
62844,40.488433,-111.983641
62845,40.488347,-111.983576
62846,45.700629,-111.058791
62847,45.700616,-111.058714
62848,38.499231,-94.964439
62849,38.499351,-94.964442
62850,40.419115,-88.902667
62851,32.705926,-100.86626
62852,39.095448,-108.608587
62853,42.52627,-83.508138
62855,38.372876,-81.72434
62856,29.447285,-82.642647
62857,43.116355,-77.49404
62858,41.17230475,-73.188442
62859,41.537159,-72.7965856
62860,41.111906,-74.161451
62861,41.111854,-74.161405
62862,41.111973,-74.16142
62863,39.675872,-104.826094
62864,45.475817,-122.80611
62865,45.475883,-122.806426
62866,45.47581,-122.80616
62867,45.475806,-122.806212
62868,39.493537,-76.182883
62869,39.985936,-105.128413
62870,42.358669,-71.114617
62871,42.35866,-71.114794
62872,41.508719,-73.975533
62873,38.013799,-122.134928
62874,40.946307,-74.07241
62875,40.946415,-74.072427
62876,39.543829,-76.473118
62877,41.729393,-88.038207
62878,41.729301,-88.038198
62879,41.729186,-88.038215
62880,41.728994,-88.038195
62881,41.728916,-88.03819
62882,42.038626,-88.284276
62883,38.498688,-94.961975
62884,41.574241,-90.552808
62885,39.095453,-108.608619
62886,39.49104,-104.870123
62887,43.790687,-88.484323
62888,43.79069,-88.484305
62889,38.498697,-94.96204
62890,39.358596,-74.422969
62891,41.729098,-88.038217
62892,43.59741,-116.572056
62893,43.597372,-116.572136
62894,47.60025,-122.29722
62895,39.464547,-77.945755
62896,40.058946,-77.506581
62897,36.3344838,-78.43552
62898,36.334514,-78.4354979
62899,36.3345235,-78.4354842
62900,36.3345424,-78.4354553
62901,36.3344222,-78.4353206
62902,36.3344089,-78.4353068
62903,36.334349,-78.4353098
62904,36.3345307,-78.4354724
62905,42.78461,-71.44575
62906,41.86636,-72.46693
62907,41.86425,-72.46598
62908,43.2917,-76.14831
62909,42.73824,-73.79689
62910,47.195255663717,-120.956107045492
62911,33.66288,-114.240091
62912,40.494068,-81.473561
62913,32.310889,-86.350727
62914,39.665885,-75.667296
62915,34.087069,-118.151192
62916,37.543787,-122.285551
62917,40.6227094015989,-111.868768041976
62918,39.8492655796151,-75.4378300815232
62919,39.398471,-74.555401
62920,42.8612439845928,-77.1215808923503
62921,32.9136831,-96.9593696
62922,39.1172219,-94.757806
62923,37.835338,-122.129788
62924,35.394871,-80.614313
62925,35.097002,-80.879684
62926,32.483815,-96.990194
62927,32.483732,-96.990505
62928,39.683827,-75.749661
62929,40.063312,-82.856186
62930,41.573906,-85.83528
62931,39.683835,-75.74964
62932,42.358597,-71.114665
62933,32.500666,-92.123063
62934,32.50064,-92.12303
62935,34.105332,-117.246424
62936,34.105361,-117.246349
62937,34.105308,-117.246595
62938,34.105039,-117.246831
62939,38.881829,-77.112387
62940,34.105341,-117.246413
62941,34.105046,-117.246822
62942,34.105098,-117.246789
62943,34.105036,-117.246863
62944,34.105345,-117.246675
62945,34.105018,-117.246859
62946,34.104984,-117.246889
62947,36.212835,-86.322905
62948,36.212829,-86.322888
62949,36.212821,-86.322862
62950,30.546191,-98.360609
62951,30.546149,-98.360696
62952,30.546117,-98.360532
62953,30.546203,-98.359997
62954,37.338118,-121.886321
62955,40.39257,-104.749012
62956,40.3926,-104.749021
62957,40.392624,-104.749006
62958,40.392645,-104.748997
62959,42.235513,-70.975391
62960,41.880972,-103.666905
62961,34.669636,-118.1524
62962,39.589785,-76.66381
62963,43.32945,-73.63052
62964,44.70554,-73.50311
62966,34.732748,-76.786939
62967,38.5982563,-121.4499018
62968,38.5982477,-121.4498666
62969,38.904518792311336,-77.00275003910066
62970,41.467711,-81.85284
62971,36.592458,-79.459109
62972,39.961067,-76.727779
62973,39.961068,-76.727764
62974,41.32079,-72.94741
62975,42.845347,-73.807945
62976,32.768804,-117.196936
62977,41.982597,-71.152821
62978,32.768811,-117.196948
62979,32.768628,-117.196965
62980,32.768664,-117.197016
62981,32.768629,-117.196948
62982,39.42842,-86.427704
62983,43.067287,-77.646517
62984,33.272913,-116.641995
62985,42.480478,-83.453756
62986,42.480429,-83.453742
62987,40.574037,-122.350202
62988,36.074434,-115.294777
62989,36.074417,-115.294863
62990,35.568401,-105.223506
62991,35.568401,-105.223485
62992,39.739017,-84.178063
62993,39.739047,-84.182598
62994,39.729591,-84.194011
62995,41.065586,-82.900845
62996,32.784492,-96.800414
62997,32.784649,-96.801006
62998,39.527718,-105.306169
62999,34.48442,-91.552419
63000,38.5982175,-121.4497449
63001,38.700388,-121.289761
63002,33.818455,-117.958428
63003,30.261292,-97.727095
63004,30.261236,-97.727116
63005,30.261245,-97.726966
63006,30.261227,-97.72703
63007,43.189634,-76.126637
63008,42.377904,-71.094377
63009,42.378024,-71.094843
63010,42.376387,-71.095255
63011,42.376911,-71.095547
63012,42.378015,-71.094834
63013,42.378071,-71.094833
63014,42.377979,-71.094795
63015,42.37802,-71.094806
63016,46.533843,-122.484954
63017,46.531353,-122.630243
63018,40.574073,-122.350444
63019,40.574026,-122.349756
63020,40.573711,-122.349905
63021,30.660445,-87.855026
63022,41.984158,-71.155135
63024,40.477708,-86.093552
63025,38.03845,-93.684679
63026,37.46145,-121.16146
63027,34.367865,-89.519543
63028,40.400039,-74.427111
63029,40.400031,-74.427143
63030,41.6841,-91.55979
63031,39.06788,-77.55954
63032,39.74528,-74.23137
63033,38.797613,-90.575923
63034,38.797613,-90.57603
63035,32.445618,-80.656342
63036,33.410731,-111.925636
63037,33.41074,-111.92556
63038,32.750451,-97.363509
63039,32.750469,-97.363434
63040,42.257483,-88.839409
63041,37.597679,-120.865077
63042,28.299891,-81.408484
63043,41.64875,-88.584793
63044,38.963645,-76.906502
63045,34.153739,-93.065524
63046,34.02721,-117.76206
63047,37.850452,-122.286958
63048,29.789813,-95.790636
63049,40.167961,-74.897025
63050,40.167965,-74.896899
63051,39.363834,-77.158552
63052,39.363664,-77.158391
63053,40.460653,-79.967978
63054,40.460562,-79.967857
63055,40.460554,-79.96781
63056,43.15053,-77.594939
63057,40.001157,-83.03519
63058,40.825446,-72.81123
63059,34.367967,-89.519543
63060,37.972724,-122.529305
63061,41.522628,-81.521783
63062,42.211975,-73.829416
63063,42.212137,-73.829433
63064,39.740833,-75.548896
63065,39.740695,-75.548588
63066,33.394547,-104.590255
63067,33.394512,-104.590202
63068,33.394529,-104.590266
63069,33.394556,-104.590266
63070,39.100909,-76.621135
63071,37.794081,-120.992852
63072,43.136854,-75.217281
63073,39.6263406,-77.7707858
63074,39.6263411,-77.7707526
63075,39.6263336,-77.7707201
63076,39.6263321,-77.7706869
63077,39.6263293,-77.7706628
63078,39.6263305,-77.7706387
63079,33.8654247932635,-78.6624488865064
63080,34.1502771,-118.4035165
63081,40.57412,-105.10037
63082,39.366217,-107.037081
63084,39.88687,-75.5268
63085,34.918455663309906,-88.49854968516152
63086,39.8137502,-74.9843295
63087,42.9579436,-71.4360478
63088,35.54541860295816,-82.64086653389386
63089,36.58122291567089,-87.31280438019739
63090,43.48392758043615,-110.75016721090024
63091,40.82950297850838,-96.7881810044807
63092,39.68859799,-75.66971383
63093,41.02278,-73.72432
63094,38.9223346,-77.2323425
63095,39.7149434,-104.9749506
63096,29.7617264,-95.3642873
63097,38.88041,-77.456017
63098,37.9256465,-122.0582599
63099,26.3224895,-80.1110115
63100,25.767875,-80.132756
63101,32.79708054,-96.80189699
63102,33.975325,-84.225311
63103,38.950633,-77.397684
63104,34.1704637,-118.3738586
63105,40.2120827,-74.7544414
63106,39.0428619,-77.118424
63107,38.8790341,-77.0245976
63108,38.899383,-77.024342
63109,37.77055,-122.410891
63110,29.7579077,-95.3571794
63111,34.268872,-84.5050223
63112,32.9607791,-96.8209374
63113,37.2851633,-121.9323287
63114,38.3581864,-121.9696175
63115,34.0503893,-118.2612961
63116,40.0087828,-82.9005604
63117,45.5633212,-122.8969006
63118,45.5561491,-122.9253863
63119,37.8893419,-122.1289896
63120,33.6700495,-117.6536601
63121,40.763992678414,-74.080470766657
63122,40.7659108,-74.0823332
63123,40.7646961,-74.0837854
63124,40.7641645,-74.0836729
63125,40.7626247,-74.0813389
63126,47.5461081,-122.049337
63127,38.8888967,-77.0892724
63128,40.4612692,-74.6630673
63129,37.4980076,-122.2479738
63130,39.7323909,-104.9380184
63131,37.7862909,-122.3914178
63132,28.6561141,-81.3859566
63133,25.9097634,-80.1526576
63134,39.2353817,-76.4770543
63135,38.033113,-78.49534
63136,38.8813739,-77.1044571
63137,39.3691773,-76.6905144
63138,39.3695921,-76.6903457
63139,39.3688491,-76.6915749
63140,39.3682091,-76.6918906
63141,44.8331195,-91.4782183
63142,39.4919451,-76.6655007
63143,42.1637696,-87.879201
63144,39.7174108,-104.9465058
63145,33.1561854,-96.8296658
63146,36.0739941,-79.7910971
63147,39.990571,-75.0039753
63148,34.0452636,-117.2209722
63149,30.4828568,-97.64857
63150,39.3948787,-76.7497036
63151,40.7209286,-111.8567825
63152,47.578682,-122.1652854
63153,47.578473,-122.1664985
63154,36.0732586,-115.0751599
63155,32.9448229,-117.2395943
63156,32.8189822,-79.9477345
63157,45.5070222,-122.8254766
63158,42.4720091,-71.2605927
63159,28.3918178,-81.2416865
63160,38.8946203,-77.076668
63161,39.1631281,-77.1608912
63162,42.0878929,-87.806762
63163,42.0498914,-87.8321035
63164,33.1465078,-96.8513489
63165,40.6211078,-103.2233381
63166,38.6803173,-90.3690229
63167,40.2744259,-74.8318085
63168,43.6139454,-116.203589
63169,25.7674922,-80.1910373
63170,44.88289761165882,-68.67324921807429
63171,47.7227663,-116.7909986
63172,36.3160335,-92.4046213
63173,36.1021989921844,-79.51914397422256
63174,32.915666,-97.345261
63175,40.63387,-111.81225
63176,38.84170974740704,-77.08618281349213
63177,41.021671,-73.641029
63178,39.1262994,-77.2317661
63179,40.97961073558032,-81.48967958445725
63180,28.5796893,-81.1971089
63181,25.9439355,-80.1200457
63182,37.6965811,-121.9385116
63183,26.1096669,-80.2588776
63184,39.7499697,-104.9987004
63185,37.7658385,-122.3877002
63186,39.1777314,-76.8048631
63187,38.8878142,-77.0852931
63188,37.3823855,-122.0866294
63189,25.9538074,-80.1341242
63190,38.968964,-76.922414
63191,25.9532837,-80.1360829
63192,37.7772738,-122.4192281
63193,33.5855791,-117.7236731
63196,40.5204483,-74.48282
63197,39.3327283,-76.6232773
63199,38.9082871,-77.4515077
63200,29.7604763,-95.3641051
63202,33.8045502,-117.8823462
63203,38.9020512,-77.0063357
63204,33.9529361,-84.2381334
63205,33.1959139,-96.6140184
63206,26.2102098,-80.099496
63207,29.7860955,-95.5908582
63208,39.1279516,-77.2348556
63209,40.633241,-111.808474
63210,40.6353159,-111.8075896
63211,40.0044523,-75.2716091
63212,42.0338489,-87.9831644
63213,30.3861107,-97.736493
63214,38.8759,-77.014609
63215,39.1737211,-76.8114557
63216,26.1005134,-80.1069573
63217,46.8384342,-114.035265
63218,38.8068646,-77.5150723
63219,38.8069952,-77.5146094
63220,41.7085257,-88.3130349
63221,42.2472686,-71.7226943
63222,33.7895932,-117.8362027
63223,39.7425518,-105.0538921
63224,27.300368,-82.569005
63225,44.948632,-93.304547
63226,25.7651356,-80.2292994
63227,32.9790803,-97.2304822
63228,37.7870484,-122.2732755
63229,37.7860383,-122.2724855
63230,41.9450504,-87.6465576
63231,37.6674108,-122.1023842
63232,39.1248225,-76.7952994
63233,38.9249552,-77.230636
63234,34.9543608,-80.9720378
63235,33.7913357,-84.3891437
63236,40.2702414,-103.6238815
63237,40.5560121,-111.9038555
63238,39.9513835,-76.2652909
63239,25.7401466,-80.2174028
63240,44.9669096,-93.3543032
63241,38.9535268,-77.4138058
63242,44.5769416,-92.6012922
63243,44.0641871,-91.709867
63244,32.8230065,-96.7902012
63245,40.1622997,-105.0565634
63246,42.990831,-89.5331773
63247,32.9495401,-96.8240044
63248,39.7509512,-104.8781686
63249,39.7417501,-105.1998215
63251,40.1448065,-104.9788625
63252,40.6212717,-111.8691085
63253,39.767819,-75.5587974
63254,35.0780177,-106.5983697
63255,39.9633618,-105.087597
63256,47.5469551,-122.3288731
63257,38.5886161,-121.2637787
63258,38.6488425,-90.3328563
63259,29.7858188,-95.6652691
63260,29.7848041,-95.6786171
63261,33.9360298,-84.3616883
63262,32.7321444,-97.0212832
63263,38.8012719,-77.0400391
63264,39.4734391,-106.0509299
63265,27.9220071,-82.3354869
63266,39.2718049,-76.6003369
63267,30.2658296,-97.744641
63268,37.3580889,-79.9465275
63269,42.4350795,-83.427083
63270,36.0749556,-86.6973007
63271,42.7088551,-71.4784475
63272,27.334004,-82.541741
63273,41.40980986865532,-73.41798737335992
63274,34.21459535551865,-118.59429278335207
63275,45.41486,-122.48975
63276,30.284906,-81.514425
63277,47.51766862379205,-122.29721987976122
63278,44.10931876087181,-123.09217150242203
63279,38.351811,-77.052124
63280,26.19984938168736,-80.2195059342891
63281,32.8814719,-96.8930337
63282,45.5086,-91.7661
63283,39.42159193141213,-119.74146379140362
63284,41.65032196044922,-81.3468017578125
63285,32.355,-86.165053
63286,38.64675,-90.50422
63287,41.86610105786563,-87.68536551816068
63288,32.384099,-86.177612
63289,40.88027626931181,-74.49502722883597
63290,26.50136485322619,-97.60024282411334
63291,26.36534599517877,-80.1217620476784
63292,38.9259989,-77.2190493
63293,38.9551553,-77.3955277
63294,38.9313881,-77.2230796
63295,45.5131376,-122.6802246
63296,39.186544,-76.809329
63297,39.188943,-76.8117983
63298,37.4862476,-122.184571
63299,34.0368374,-118.1059568
63300,33.2147724,-117.3448369
63301,47.6113722,-122.343703
63302,26.1391672,-80.1198279
63303,25.8137064,-80.1858065
63304,40.2817203,-74.7935
63306,40.2805342,-74.7986189
63307,40.3482683,-74.7160829
63310,37.9069695,-122.0637254
63311,34.2241821,-118.6292138
63312,28.4155649,-81.4702385
63313,39.094617,-77.181196
63314,33.982222,-117.373822
63315,39.2149708,-76.858265
63316,38.9541839,-77.4007126
63317,38.9534961,-77.3972461
63318,32.9487949,-117.2401914
63319,25.9536062,-80.1805752
63320,25.9113722,-80.1519746
63321,40.7771857,-74.4262737
63322,32.9931846,-117.0804195
63323,32.9947534,-117.0820744
63324,25.7760049,-80.2067785
63325,40.038330170077,-75.597233279866
63326,33.6906497,-117.8801792
63327,34.43585385253492,-119.83718751731284
63328,39.5457044,-104.8561335
63329,37.3540487,-79.9426958
63330,38.8802421,-77.4622198
63331,37.4029395,-122.1172167
63332,38.954065,-77.4282214
63333,41.886053,-87.6359543
63335,39.583219,-104.865529
63337,40.0814419,-75.3985983
63338,41.8968325,-87.6323311
63339,39.1272567,-123.1966411
63340,40.78896551,-74.02401003
63341,37.402369,-121.883471
63342,29.7609828,-95.3471015
63343,28.0814957,-80.6577669
63344,34.0405124,-84.5719461
63345,33.7912055,-84.3891518
63346,33.51786,-111.8891835
63347,39.6263415,-104.9121026
63348,39.383145,-77.412814
63349,35.9702931,-83.9178279
63350,27.9515764,-82.4628361
63351,25.9110293,-80.1525537
63352,42.5002444,-83.5660956
63353,32.980019,-96.8313314
63354,33.0637994,-97.0107649
63355,39.7667137,-121.8554034
63356,30.1998509,-81.372577
63357,38.8164908,-104.760389
63358,35.8762065,-78.8694326
63359,33.2533693,-111.6345642
63360,30.3002068,-81.3915769
63361,37.3962698,-121.9427559
63362,40.6820877,-74.1957269
63363,38.9492795,-77.3555476
63364,43.61628,-116.295009
63365,40.9490005,-73.7334661
63366,46.4021131,-94.2779815
63367,42.2473954,-71.7224418
63371,39.6197983,-104.898462
63372,39.1444197,-77.1954681
63373,39.6423036,-78.9391872
63374,32.7404043,-97.3313608
63375,35.8733518,-78.8472526
63376,30.1919601,-81.3825727
63377,39.6160469,-75.7901982
63378,37.40686209,-121.9808764
63379,37.4097799,-121.9813465
63380,39.7487411,-104.9984896
63381,40.7231129,-73.5147549
63382,30.2232995,-97.707007
63383,30.2898281,-97.7509178
63385,41.5134365,-90.499908
63386,40.4141368,-104.984933
63387,39.9124424,-74.9406968
63388,41.7706784,-72.673137
63389,40.940679,-73.7641037
63390,38.9535966,-77.4247455
63391,37.7799788,-122.2630286
63392,25.805258,-80.3504
63394,45.1643828,-93.3897903
63395,29.7371051,-95.1293066
63396,38.8010737,-77.0405137
63397,39.0277214,-77.1364722
63398,39.7414541,-104.9820575
63399,38.9192435,-77.212784
63400,38.6359085,-121.5251047
63401,45.3243438,-92.9975911
63402,30.073058,-95.240448713
63403,27.88771964725581,-82.52642040859728
63404,40.783226,-111.981306
63405,18.347009,-65.67335
63406,45.15644819684203,-87.17042606441855
63407,26.031440145531626,-80.16556629001528
63408,38.88641022753421,-77.1009172
63409,36.00280301071065,-86.5336679576726
63410,41.79172,-73.695
63411,45.51673856614756,-122.64359998239212
63412,28.40273,-81.4906
63413,40.15054930321223,-74.2686480730189
63414,36.305053322599626,-95.81995750674628
63415,35.798666614951195,-78.7992852165608
63416,28.787065,-81.3458
63417,38.634274306591806,-90.41507459325372
63418,45.716144166102126,-122.64233632208956
63419,42.52897402641627,-83.0911199181359
63420,39.33362957787296,-80.21674819132122
63421,37.33365,-121.9114
63422,42.539069,-75.509964
63423,40.831313874923424,-74.31852552883569
63424,37.719635009765625,-81.07386779785156
63425,29.81972,-95.77305
63426,38.98672317227224,-74.82187513764465
63427,27.960152059261837,-82.71330374770292
63428,47.66981,-122.38494
63429,33.392524,-112.074424
63430,37.2820096,-121.9458174
63431,45.520267,-122.405908
63432,33.93697309866184,-118.05492113391094
63433,39.696651,-84.189968
63434,41.193052,-111.977936
63435,40.241345,-77.050148
63436,44.9457126,-93.0981166
63437,40.04315,-84.21049
63438,37.8663298,-122.300963
63439,45.41941,-122.6677
63440,41.84956127704004,-87.66639500626839
63441,39.6125953,-104.9028415
63442,26.6256207,-80.0378808
63443,38.8799516,-77.2353961
63444,32.8299595,-117.1195814
63445,45.51269281,-122.8383005
63446,33.8010339,-118.03224
63447,33.8033495,-118.0233203
63448,32.8281154,-96.7846376
63449,33.599416,-117.655907
63450,47.6160967,-122.3527187
63451,32.9494699,-117.2414776
63452,32.9501979,-117.2402511
63453,28.525352,-81.3772888
63454,28.5316308,-81.3786928
63455,32.9518274,-117.1094775
63456,37.7584994,-122.4631573
63457,29.7300232,-95.4313867
63458,33.6326496,-117.7111384
63459,32.8628408,-117.2286849
63460,33.6816556,-117.8801563
63461,27.9452782,-82.531387
63463,33.656055,-117.8678177
63464,29.7378338,-95.4284041
63465,37.788089,-122.4160023
63466,37.2819456,-121.9457849
63468,37.3337911,-121.9082417
63469,47.6788524,-122.1260216
63470,32.9513105,-117.1092695
63471,32.9525759,-117.108711
63472,37.3327784,-121.9131428
63473,37.3334108,-121.9111979
63474,37.333803,-121.9106081
63475,37.3328625,-121.9122993
63476,47.5437808,-122.1613321
63477,47.6215389,-122.3602985
63478,40.7966966,-73.7118354
63479,45.5646692,-122.5390164
63480,28.600854,-81.2142731
63481,28.6021408,-81.2208584
63482,25.683733,-80.318521
63483,25.931393,-80.126369
63484,47.6148399,-122.3241666
63485,40.820701,-73.9785309
63486,40.1544358,-105.1737783
63487,34.0628304,-118.2965538
63488,45.5320543,-122.6571103
63489,25.762775,-80.192463
63490,41.7891387,-87.5954555
63491,37.3315684,-121.9049064
63492,38.9544129,-77.3895911
63493,47.6121794,-122.2009976
63494,34.156509,-118.4895896
63495,38.9354665,-76.8589433
63496,38.87645066154,-77.021495619049
63497,26.204872,-80.163148
63498,26.2342563,-80.103471
63499,41.35315737,-74.04396896
63500,39.7201317,-104.9775776
63501,39.2778209,-76.6098482
63502,26.7022129,-80.0507636
63503,38.9011081,-77.0470223
63504,47.6205619,-122.6344971
63505,38.8827394,-77.1059967
63506,35.0925189,-85.2589593
63507,35.0458986,-85.1924081
63508,39.3012633,-76.6152995
63509,36.0868841,-79.7628663
63510,35.848298,-78.8027781
63511,35.4481387,-79.161379
63512,25.4970852,-80.3965258
63513,38.9523677,-77.4032321
63514,36.8378691,-119.7196979
63515,30.2473253,-97.8641752
63516,41.7635984,-88.071181
63517,42.1876473,-83.7658897
63518,40.7805907,-111.9091811
63519,32.6787175,-97.2428069
63520,38.989538,-76.5030033
63521,26.1257571,-80.141201
63522,47.24015768,-122.4484477
63523,40.0063098,-76.1105351
63524,40.4137003,-104.985671
63525,33.5692732,-112.1135403
63526,42.2604983,-87.8429435
63527,29.7453969,-95.3173538
63528,29.7507264,-95.4790099
63529,32.5837301,-83.6648217
63530,39.1233162,-76.7713433
63531,42.7876916,-78.8425112
63532,38.8132409,-77.0404745
63533,33.5091368,-112.0208794
63534,34.0277101,-118.2900135
63535,37.184709,-76.4652106
63536,42.0579071,-87.7983116
63539,33.9410015,-84.5087005
63540,32.8089209,-117.2573639
63541,41.82596886583357,-87.66022093209025
63542,45.67682505691391,-111.10512916626924
63543,45.67252776411676,-111.10113447117556
63545,28.64687762631877,-81.55012979999998
63546,47.636824,-122.144188
63547,37.677,-122.456773
63548,46.682265,-122.972792
63549,41.600263,-87.5676355
63550,38.649121,-90.2856
63551,30.632225424345453,-87.85346900432323
63552,45.75095984777836,-122.54757990674624
63553,41.0414507,-73.5398541
63554,34.362833,-92.814808
63555,37.77508,-122.42448
63556,44.98276719050609,-93.26512006036955
63557,40.97929851017844,-81.4908837502854
63558,36.779490756171015,-76.58572854654952
63559,47.6212984,-122.3407408
63560,33.7328957,-117.9986621
63561,38.93357433,-77.08182946
63562,41.8896871,-87.6222251
63563,32.7534493,-97.3420653
63565,35.8740857,-78.8445461
63566,37.4065228,-121.9803247
63567,40.6605763,-73.6519198
63568,24.527271472563,31.991007328033
63569,41.9137578,-87.633797
63570,42.3955329,-71.0805114
63571,37.7749694,-122.4247376
63572,34.0390669,-84.2921247
63573,40.7225416,-74.0354456
63574,38.98467,-77.08988
63575,29.035920197348,-95.454424120377
63576,37.7866351,-122.4680816
63577,42.2472936,-71.0169479
63578,37.3886182,-121.9937851
63579,39.025997,-77.102477
63580,33.7143641,-118.0120153
63581,29.034388128647,-95.454526436493
63582,29.036603067056,-95.456644322229
63583,29.036619946291,-95.453042898859
63584,37.7593746,-122.3917718
63585,25.6919969,-80.3048106
63586,47.57668091,-122.1670054
63587,26.140939,-80.3284232
63588,25.92006089,-80.35992458
63589,39.1233187,-76.772182
63590,47.57858476,-122.1657146
63591,47.57932701,-122.1663053
63592,47.5766937,-122.1671315
63593,38.8314661,-77.0484409
63594,41.9892119,-88.1782229
63595,40.7449626,-73.9568845
63596,34.141893,-118.3682104
63597,34.136357,-118.341653
63598,38.8988895,-77.0191846
63599,33.920785,-117.882003
63600,33.52116891,-111.8896274
63601,33.9800325,-118.4147896
63602,37.3373459,-121.8908326
63603,34.4416694,-118.6306835
63604,41.0283583,-73.6283251
63605,47.5511184,-122.0722164
63606,34.4478227,-118.6313712
63607,44.979348,-93.269581
63608,38.8942086,-77.0750639
63609,39.1209463,-76.7777437
63610,39.1355084,-76.7695278
63611,33.2611755,-111.8841916
63612,44.0308172,-123.0823984
63613,36.1510666,-86.8210827
63614,28.5657203,-81.3735066
63615,44.271045,-88.5067102
63616,39.2016727,-76.6839554
63617,25.9925419,-80.1176463
63618,40.1405657,-105.1396484
63619,42.081821186943,-87.984640648479
63620,27.3660888,-82.6170671
63621,42.65906,-83.4010964
63622,21.3065594,-157.8340878
63623,30.4109342,-86.9123217
63624,35.1411075,-89.8075368
63625,33.4228662,-111.9440749
63626,39.2002711,-76.684
63627,39.2031707,-76.6825862
63628,38.8628771,-77.2170204
63629,38.9032244,-77.2432095
63630,38.8009888,-77.0405383
63631,42.85078662,-85.60823081
63632,39.5729059,-105.0549679
63633,45.2046928,-93.3512996
63634,41.800975,-87.5854957
63635,33.6526793,-84.0205049
63636,37.8007726,-122.4205045
63637,34.0763892,-84.2967002
63638,45.5138595,-122.834441
63639,25.7840774,-80.1425416
63640,27.6781465,-97.3872394
63642,26.1211668,-80.106486
63643,38.8765843,-77.0213025
63644,41.7423841,-70.6226842
63645,33.2786725,-111.8122367
63646,35.8762068,-78.8473768
63647,40.843234,-73.983571
